,number,assignment_group,assigned_to
1151,INC0000384,70,127
1152,INC0000384,70,127
1153,INC0000384,70,127
1154,INC0000384,70,127
1155,INC0000385,76,1
1156,INC0000385,76,1
1157,INC0000385,76,1
1158,INC0000385,76,1
1159,INC0000385,76,1
1160,INC0000385,76,1
1161,INC0000385,76,1
1162,INC0000385,76,1
1163,INC0000385,76,241
1164,INC0000385,76,241
1165,INC0000387,23,215
1166,INC0000387,23,215
1167,INC0000387,23,215
1168,INC0000387,23,215
1169,INC0000387,23,69
1170,INC0000387,23,215
1171,INC0000387,23,215
1172,INC0000387,23,215
1173,INC0000387,23,215
1174,INC0000388,33,216
1175,INC0000388,33,216
1176,INC0000388,33,216
1177,INC0000388,33,216
1178,INC0000388,33,216
1179,INC0000388,33,216
1180,INC0000388,33,216
1181,INC0000392,28,236
1182,INC0000392,28,236
1183,INC0000392,28,236
1184,INC0000392,28,236
1185,INC0000392,28,236
1186,INC0000392,28,236
1187,INC0000393,12,176
1188,INC0000393,6,176
1189,INC0000393,6,176
1190,INC0000393,6,176
1191,INC0000395,23,215
1192,INC0000395,20,215
1193,INC0000395,23,215
1194,INC0000395,23,215
1195,INC0000395,23,215
1196,INC0000395,23,215
1197,INC0000395,23,215
1198,INC0000395,23,215
1199,INC0000395,23,215
1200,INC0000395,23,215
1201,INC0000395,23,215
1202,INC0000395,23,215
1203,INC0000396,54,229
1204,INC0000396,70,1
1205,INC0000396,30,1
1206,INC0000396,30,1
1207,INC0000396,70,1
1208,INC0000396,70,1
1209,INC0000396,53,1
1210,INC0000396,53,1
1211,INC0000396,70,1
1212,INC0000396,70,1
1213,INC0000396,70,1
1214,INC0000396,70,17
1215,INC0000396,70,17
1216,INC0000398,39,1
1217,INC0000398,39,1
1218,INC0000398,39,1
1219,INC0000399,70,1
1220,INC0000399,70,1
1221,INC0000400,55,1
1222,INC0000400,55,1
1223,INC0000400,55,1
1224,INC0000400,70,1
1225,INC0000400,70,1
1226,INC0000400,70,115
1227,INC0000400,70,115
1228,INC0000400,70,115
1229,INC0000400,70,115
1230,INC0000400,70,115
1231,INC0000400,70,115
1232,INC0000400,70,150
1233,INC0000400,70,150
1234,INC0000401,23,1
1235,INC0000401,23,1
1236,INC0000401,23,1
1237,INC0000401,23,1
1238,INC0000401,23,1
1239,INC0000401,23,1
1240,INC0000401,23,1
1241,INC0000403,70,126
1242,INC0000403,70,126
1243,INC0000403,70,126
1244,INC0000403,70,33
1245,INC0000403,70,33
1246,INC0000403,70,1
1247,INC0000403,70,1
1248,INC0000403,24,1
1249,INC0000403,24,249
1250,INC0000403,24,249
1251,INC0000403,24,249
1252,INC0000403,24,249
1253,INC0000403,24,249
1254,INC0000403,24,249
1255,INC0000403,24,249
1256,INC0000403,24,249
1257,INC0000403,24,249
1258,INC0000403,24,249
1259,INC0000403,24,249
1260,INC0000403,24,249
1261,INC0000403,24,249
1262,INC0000403,24,249
1263,INC0000405,30,201
1264,INC0000405,30,201
1265,INC0000405,30,201
1266,INC0000405,30,201
1267,INC0000418,25,227
1268,INC0000418,25,227
1269,INC0000418,25,227
1270,INC0000418,25,227
1271,INC0000418,25,227
1272,INC0000418,25,227
1273,INC0000418,25,227
1274,INC0000418,25,227
1275,INC0000418,25,227
1276,INC0000418,25,227
1277,INC0000419,25,125
1278,INC0000419,25,125
1279,INC0000419,25,125
1280,INC0000419,25,125
1281,INC0000419,25,125
1282,INC0000425,65,1
1283,INC0000425,65,1
1284,INC0000425,65,1
1285,INC0000433,61,165
1286,INC0000433,61,165
1287,INC0000433,61,165
1288,INC0000433,61,165
1289,INC0000433,61,165
1290,INC0000433,61,165
1291,INC0000433,61,165
1292,INC0000433,61,165
1293,INC0000434,24,1
1294,INC0000434,24,1
1295,INC0000434,24,1
1296,INC0000434,24,1
1297,INC0000439,66,193
1298,INC0000439,66,193
1299,INC0000439,66,193
1300,INC0000439,66,193
1301,INC0000440,56,1
1302,INC0000440,57,1
1303,INC0000440,70,1
1304,INC0000440,56,1
1305,INC0000440,56,1
1306,INC0000440,56,1
1307,INC0000441,12,64
1308,INC0000441,12,64
1309,INC0000441,12,64
1310,INC0000441,33,64
1311,INC0000441,37,64
1312,INC0000441,15,64
1313,INC0000441,57,64
1314,INC0000441,15,64
1315,INC0000441,57,64
1316,INC0000441,57,64
1317,INC0000441,57,64
1318,INC0000441,15,64
1319,INC0000441,15,64
1320,INC0000441,15,64
1321,INC0000441,15,64
1322,INC0000441,15,64
1323,INC0000441,15,64
1324,INC0000441,15,64
1325,INC0000455,70,1
1326,INC0000455,70,1
1327,INC0000455,70,1
1328,INC0000455,70,1
1329,INC0000458,25,1
1330,INC0000458,70,1
1331,INC0000458,25,1
1332,INC0000458,25,1
1333,INC0000458,1,1
1334,INC0000458,70,1
1335,INC0000458,1,1
1336,INC0000458,1,1
1337,INC0000458,1,1
1338,INC0000458,1,1
1339,INC0000458,1,1
1340,INC0000458,70,149
1341,INC0000458,70,149
1342,INC0000464,46,74
1343,INC0000464,48,74
1344,INC0000464,48,74
1345,INC0000464,48,74
1346,INC0000464,48,74
1347,INC0000467,55,153
1348,INC0000467,55,153
1349,INC0000467,55,153
1350,INC0000467,17,153
1351,INC0000467,37,153
1352,INC0000467,37,153
1353,INC0000467,37,153
1354,INC0000467,37,153
1355,INC0000467,37,153
1356,INC0000467,37,153
1357,INC0000467,37,153
1358,INC0000468,24,249
1359,INC0000468,24,249
1360,INC0000468,24,249
1361,INC0000468,24,249
1362,INC0000468,24,249
1363,INC0000468,24,249
1364,INC0000469,33,216
1365,INC0000469,33,216
1366,INC0000469,33,216
1367,INC0000469,33,216
1368,INC0000473,48,74
1369,INC0000473,48,74
1370,INC0000473,48,74
1371,INC0000473,48,74
1372,INC0000477,49,249
1373,INC0000477,24,249
1374,INC0000477,24,249
1375,INC0000477,24,249
1376,INC0000477,24,249
1377,INC0000477,24,249
1378,INC0000477,24,249
1379,INC0000477,24,249
1380,INC0000477,24,249
1381,INC0000480,56,1
1382,INC0000480,56,1
1383,INC0000480,56,1
1384,INC0000480,56,1
1385,INC0000480,56,1
1386,INC0000480,65,1
1387,INC0000480,65,1
1388,INC0000480,65,1
1389,INC0000480,65,1
1390,INC0000480,65,2
1391,INC0000480,65,2
1392,INC0000480,65,2
1393,INC0000480,65,2
1394,INC0000486,70,1
1395,INC0000486,70,1
1396,INC0000486,70,1
1397,INC0000486,70,1
1398,INC0000486,70,208
1399,INC0000486,70,208
1400,INC0000491,70,1
1401,INC0000491,70,1
1402,INC0000491,70,1
1403,INC0000491,70,1
1404,INC0000493,25,1
1405,INC0000493,65,1
1406,INC0000493,54,1
1407,INC0000493,54,1
1408,INC0000493,25,1
1409,INC0000493,25,1
1410,INC0000493,1,1
1411,INC0000493,1,1
1412,INC0000493,1,1
1413,INC0000493,1,1
1414,INC0000493,1,1
1415,INC0000493,70,149
1416,INC0000493,70,149
1417,INC0000494,70,1
1418,INC0000494,70,1
1419,INC0000494,70,1
1420,INC0000494,65,1
1421,INC0000494,65,1
1422,INC0000494,65,1
1423,INC0000494,65,1
1424,INC0000497,70,229
1425,INC0000497,70,229
1426,INC0000497,54,229
1427,INC0000497,54,229
1428,INC0000497,54,229
1429,INC0000497,54,229
1430,INC0000497,54,229
1431,INC0000497,54,229
1432,INC0000497,54,229
1433,INC0000499,24,249
1434,INC0000499,24,249
1435,INC0000499,24,249
1436,INC0000499,24,249
1437,INC0000499,24,249
1438,INC0000499,24,249
1439,INC0000499,24,249
1440,INC0000499,24,249
1441,INC0000500,28,1
1442,INC0000500,28,1
1443,INC0000500,28,1
1444,INC0000500,28,1
1445,INC0000500,28,1
1446,INC0000500,28,1
1447,INC0000503,70,1
1448,INC0000503,54,1
1449,INC0000503,54,1
1450,INC0000503,28,1
1451,INC0000503,28,1
1452,INC0000503,28,1
1453,INC0000504,70,1
1454,INC0000504,70,1
1455,INC0000504,55,1
1456,INC0000504,39,1
1457,INC0000504,39,1
1458,INC0000504,39,1
1459,INC0000505,70,1
1460,INC0000505,70,1
1461,INC0000505,65,1
1462,INC0000505,65,2
1463,INC0000505,65,2
1464,INC0000505,65,2
1465,INC0000505,65,2
1466,INC0000508,25,227
1467,INC0000508,25,227
1468,INC0000508,25,227
1469,INC0000508,25,227
1470,INC0000508,25,227
1471,INC0000508,25,227
1472,INC0000508,25,227
1473,INC0000508,25,227
1474,INC0000508,25,227
1475,INC0000508,25,227
1476,INC0000509,67,236
1477,INC0000509,67,236
1478,INC0000509,67,236
1479,INC0000509,28,236
1480,INC0000509,28,236
1481,INC0000509,28,236
1482,INC0000509,28,236
1483,INC0000510,43,1
1484,INC0000510,43,1
1485,INC0000510,39,1
1486,INC0000510,39,183
1487,INC0000510,39,183
1488,INC0000510,39,1
1489,INC0000510,39,1
1490,INC0000511,70,74
1491,INC0000511,48,74
1492,INC0000511,48,74
1493,INC0000511,48,74
1494,INC0000511,48,74
1495,INC0000512,70,201
1496,INC0000512,30,201
1497,INC0000512,30,201
1498,INC0000512,30,201
1499,INC0000513,70,1
1500,INC0000513,70,1
1501,INC0000513,70,1
1502,INC0000513,70,1
1503,INC0000513,70,1
1504,INC0000516,55,214
1505,INC0000516,55,214
1506,INC0000516,55,214
1507,INC0000516,55,214
1508,INC0000516,55,214
1509,INC0000517,55,1
1510,INC0000517,72,1
1511,INC0000517,55,1
1512,INC0000517,72,1
1513,INC0000517,72,1
1514,INC0000517,72,1
1515,INC0000517,72,1
1516,INC0000517,72,1
1517,INC0000517,72,1
1518,INC0000517,72,141
1519,INC0000517,72,141
1520,INC0000519,28,236
1521,INC0000519,28,236
1522,INC0000519,28,236
1523,INC0000519,28,236
1524,INC0000519,28,236
1525,INC0000519,28,236
1526,INC0000520,69,1
1527,INC0000520,70,1
1528,INC0000520,20,1
1529,INC0000520,25,1
1530,INC0000520,25,1
1531,INC0000520,25,1
1532,INC0000521,72,165
1533,INC0000521,72,165
1534,INC0000521,72,165
1535,INC0000521,72,165
1536,INC0000524,70,33
1537,INC0000524,70,33
1538,INC0000524,70,33
1539,INC0000524,70,33
1540,INC0000524,70,13
1541,INC0000524,70,13
1542,INC0000524,70,15
1543,INC0000524,70,13
1544,INC0000524,70,13
1545,INC0000524,1,1
1546,INC0000524,1,33
1547,INC0000524,1,33
1548,INC0000524,1,33
1549,INC0000525,70,1
1550,INC0000525,72,1
1551,INC0000525,62,1
1552,INC0000525,62,1
1553,INC0000525,60,1
1554,INC0000525,60,1
1555,INC0000525,60,1
1556,INC0000525,60,1
1557,INC0000525,60,1
1558,INC0000525,60,1
1559,INC0000526,72,165
1560,INC0000526,72,165
1561,INC0000526,72,165
1562,INC0000527,66,1
1563,INC0000527,66,1
1564,INC0000527,66,1
1565,INC0000527,66,1
1566,INC0000527,66,1
1567,INC0000528,70,1
1568,INC0000528,73,1
1569,INC0000528,73,198
1570,INC0000528,73,198
1571,INC0000528,73,198
1572,INC0000528,73,198
1573,INC0000530,70,1
1574,INC0000530,70,1
1575,INC0000530,70,1
1576,INC0000532,70,216
1577,INC0000532,70,216
1578,INC0000532,33,216
1579,INC0000532,33,216
1580,INC0000532,33,216
1581,INC0000532,33,216
1582,INC0000534,70,34
1583,INC0000534,70,34
1584,INC0000534,70,34
1585,INC0000534,27,34
1586,INC0000534,27,34
1587,INC0000534,27,34
1588,INC0000534,27,34
1589,INC0000534,27,34
1590,INC0000535,70,1
1591,INC0000535,70,1
1592,INC0000535,70,1
1593,INC0000535,70,1
1594,INC0000536,54,249
1595,INC0000536,54,249
1596,INC0000536,70,249
1597,INC0000536,24,249
1598,INC0000536,24,253
1599,INC0000536,24,249
1600,INC0000536,24,249
1601,INC0000536,24,249
1602,INC0000536,24,249
1603,INC0000536,24,249
1604,INC0000537,70,1
1605,INC0000537,70,1
1606,INC0000537,70,1
1607,INC0000538,25,58
1608,INC0000538,25,58
1609,INC0000538,25,58
1610,INC0000538,25,58
1611,INC0000539,70,57
1612,INC0000539,25,57
1613,INC0000539,25,57
1614,INC0000539,25,57
1615,INC0000539,25,57
1616,INC0000539,25,57
1617,INC0000539,25,57
1618,INC0000540,55,134
1619,INC0000540,55,134
1620,INC0000540,55,134
1621,INC0000541,70,1
1622,INC0000541,70,1
1623,INC0000541,70,1
1624,INC0000541,20,1
1625,INC0000541,20,188
1626,INC0000541,20,188
1627,INC0000541,20,188
1628,INC0000541,70,94
1629,INC0000541,70,94
1630,INC0000541,20,1
1631,INC0000541,20,1
1632,INC0000541,70,1
1633,INC0000541,76,1
1634,INC0000541,70,1
1635,INC0000541,70,1
1636,INC0000541,70,1
1637,INC0000541,70,1
1638,INC0000541,70,1
1639,INC0000541,70,1
1640,INC0000541,70,1
1641,INC0000541,70,1
1642,INC0000541,70,1
1643,INC0000541,70,1
1644,INC0000541,70,17
1645,INC0000541,70,17
1646,INC0000543,24,253
1647,INC0000543,24,253
1648,INC0000543,24,253
1649,INC0000543,24,253
1650,INC0000543,24,253
1651,INC0000543,24,253
1652,INC0000543,24,253
1653,INC0000543,24,253
1654,INC0000543,24,253
1655,INC0000544,30,184
1656,INC0000544,30,201
1657,INC0000544,30,184
1658,INC0000544,30,184
1659,INC0000544,30,184
1660,INC0000545,70,1
1661,INC0000545,70,1
1662,INC0000545,70,1
1663,INC0000547,70,125
1664,INC0000547,70,125
1665,INC0000547,25,125
1666,INC0000547,25,125
1667,INC0000547,25,125
1668,INC0000547,25,125
1669,INC0000547,25,125
1670,INC0000547,25,125
1671,INC0000548,31,207
1672,INC0000548,31,207
1673,INC0000548,31,207
1674,INC0000548,31,207
1675,INC0000548,31,207
1676,INC0000548,31,207
1677,INC0000549,24,24
1678,INC0000549,24,24
1679,INC0000549,24,24
1680,INC0000549,24,24
1681,INC0000549,24,24
1682,INC0000549,24,24
1683,INC0000550,70,1
1684,INC0000550,28,1
1685,INC0000550,28,1
1686,INC0000550,28,1
1687,INC0000550,28,1
1688,INC0000550,28,1
1689,INC0000550,28,236
1690,INC0000550,28,236
1691,INC0000550,70,1
1692,INC0000550,70,1
1693,INC0000550,70,1
1694,INC0000550,70,1
1695,INC0000552,70,1
1696,INC0000552,70,1
1697,INC0000552,28,1
1698,INC0000552,28,1
1699,INC0000552,28,78
1700,INC0000552,28,78
1701,INC0000552,28,78
1702,INC0000552,39,148
1703,INC0000552,39,1
1704,INC0000552,39,1
1705,INC0000552,39,1
1706,INC0000553,70,99
1707,INC0000553,55,99
1708,INC0000553,55,99
1709,INC0000553,70,99
1710,INC0000553,39,99
1711,INC0000553,39,99
1712,INC0000553,39,99
1713,INC0000554,25,1
1714,INC0000554,73,1
1715,INC0000554,73,198
1716,INC0000554,73,198
1717,INC0000554,73,198
1718,INC0000557,23,1
1719,INC0000557,23,1
1720,INC0000557,23,1
1721,INC0000557,23,1
1722,INC0000558,70,117
1723,INC0000558,25,117
1724,INC0000558,25,57
1725,INC0000558,25,57
1726,INC0000558,25,57
1727,INC0000558,25,57
1728,INC0000558,25,57
1729,INC0000558,25,57
1730,INC0000558,25,57
1731,INC0000558,50,82
1732,INC0000558,50,82
1733,INC0000558,50,82
1734,INC0000558,50,82
1735,INC0000558,47,117
1736,INC0000558,47,117
1737,INC0000558,47,117
1738,INC0000558,47,117
1739,INC0000558,47,117
1740,INC0000558,47,117
1741,INC0000558,47,117
1742,INC0000558,47,117
1743,INC0000558,47,117
1744,INC0000559,70,215
1745,INC0000559,25,215
1746,INC0000559,23,215
1747,INC0000559,23,215
1748,INC0000559,23,215
1749,INC0000559,23,215
1750,INC0000559,23,215
1751,INC0000559,23,215
1752,INC0000559,23,215
1753,INC0000559,23,215
1754,INC0000559,23,215
1755,INC0000561,10,74
1756,INC0000561,9,74
1757,INC0000561,45,74
1758,INC0000561,45,74
1759,INC0000561,48,74
1760,INC0000561,48,74
1761,INC0000561,48,74
1762,INC0000561,48,74
1763,INC0000564,70,1
1764,INC0000564,70,1
1765,INC0000564,70,1
1766,INC0000564,70,1
1767,INC0000564,70,1
1768,INC0000565,70,1
1769,INC0000565,54,1
1770,INC0000565,54,1
1771,INC0000565,54,1
1772,INC0000565,70,1
1773,INC0000565,70,1
1774,INC0000565,70,1
1775,INC0000566,33,216
1776,INC0000566,33,216
1777,INC0000566,14,251
1778,INC0000566,14,251
1779,INC0000566,14,251
1780,INC0000568,28,78
1781,INC0000568,28,78
1782,INC0000568,28,78
1783,INC0000568,28,78
1784,INC0000568,28,78
1785,INC0000568,28,78
1786,INC0000569,70,139
1787,INC0000569,10,139
1788,INC0000569,10,139
1789,INC0000569,10,139
1790,INC0000569,10,139
1791,INC0000569,10,139
1792,INC0000569,10,139
1793,INC0000569,10,139
1794,INC0000570,28,225
1795,INC0000570,28,225
1796,INC0000570,61,225
1797,INC0000570,61,225
1798,INC0000570,61,225
1799,INC0000570,61,225
1800,INC0000570,61,225
1801,INC0000570,61,225
1802,INC0000571,70,111
1803,INC0000571,70,33
1804,INC0000571,27,111
1805,INC0000571,27,111
1806,INC0000571,27,111
1807,INC0000571,27,111
1808,INC0000572,10,1
1809,INC0000572,9,1
1810,INC0000572,74,1
1811,INC0000572,74,145
1812,INC0000572,74,145
1813,INC0000572,74,145
1814,INC0000572,74,145
1815,INC0000572,74,145
1816,INC0000572,74,145
1817,INC0000572,74,145
1818,INC0000572,74,145
1819,INC0000572,74,145
1820,INC0000574,27,111
1821,INC0000574,27,111
1822,INC0000574,27,111
1823,INC0000574,27,111
1824,INC0000574,27,111
1825,INC0000574,27,111
1826,INC0000574,27,111
1827,INC0000576,28,78
1828,INC0000576,28,78
1829,INC0000576,28,78
1830,INC0000576,28,78
1831,INC0000576,28,78
1832,INC0000576,28,78
1833,INC0000577,10,78
1834,INC0000577,9,78
1835,INC0000577,20,152
1836,INC0000577,20,152
1837,INC0000577,28,1
1838,INC0000577,9,1
1839,INC0000577,28,1
1840,INC0000577,28,78
1841,INC0000577,28,78
1842,INC0000577,28,78
1843,INC0000577,28,78
1844,INC0000577,28,78
1845,INC0000577,28,78
1846,INC0000579,70,1
1847,INC0000579,54,1
1848,INC0000579,54,1
1849,INC0000579,70,1
1850,INC0000579,70,1
1851,INC0000579,70,1
1852,INC0000579,70,1
1853,INC0000582,72,1
1854,INC0000582,72,1
1855,INC0000582,72,1
1856,INC0000583,70,1
1857,INC0000583,70,1
1858,INC0000583,70,26
1859,INC0000583,70,26
1860,INC0000587,70,149
1861,INC0000587,70,149
1862,INC0000588,70,1
1863,INC0000588,70,1
1864,INC0000588,70,1
1865,INC0000588,70,1
1866,INC0000590,70,132
1867,INC0000590,29,132
1868,INC0000590,24,132
1869,INC0000590,24,249
1870,INC0000590,24,249
1871,INC0000590,24,249
1872,INC0000590,24,132
1873,INC0000590,24,132
1874,INC0000590,24,132
1875,INC0000590,24,132
1876,INC0000591,20,1
1877,INC0000591,20,224
1878,INC0000591,20,224
1879,INC0000591,20,224
1880,INC0000591,9,1
1881,INC0000591,25,1
1882,INC0000591,9,1
1883,INC0000591,20,1
1884,INC0000591,25,1
1885,INC0000591,9,1
1886,INC0000591,25,1
1887,INC0000591,25,125
1888,INC0000591,25,125
1889,INC0000591,25,125
1890,INC0000591,70,149
1891,INC0000591,70,149
1892,INC0000592,54,229
1893,INC0000592,70,229
1894,INC0000592,70,229
1895,INC0000592,54,229
1896,INC0000592,54,229
1897,INC0000592,54,1
1898,INC0000592,54,229
1899,INC0000592,54,229
1900,INC0000592,54,229
1901,INC0000592,54,229
1902,INC0000592,54,229
1903,INC0000592,54,229
1904,INC0000594,65,7
1905,INC0000594,65,7
1906,INC0000594,65,7
1907,INC0000594,65,7
1908,INC0000594,65,7
1909,INC0000594,65,7
1910,INC0000595,70,1
1911,INC0000595,54,1
1912,INC0000595,54,1
1913,INC0000595,70,1
1914,INC0000595,70,1
1915,INC0000595,70,1
1916,INC0000595,70,1
1917,INC0000595,70,115
1918,INC0000595,70,115
1919,INC0000596,24,1
1920,INC0000596,24,1
1921,INC0000596,70,1
1922,INC0000596,24,1
1923,INC0000596,24,1
1924,INC0000596,24,1
1925,INC0000596,24,1
1926,INC0000597,23,215
1927,INC0000597,20,215
1928,INC0000597,23,215
1929,INC0000597,23,215
1930,INC0000597,23,215
1931,INC0000597,23,215
1932,INC0000597,23,215
1933,INC0000597,23,215
1934,INC0000597,23,215
1935,INC0000597,23,215
1936,INC0000598,54,1
1937,INC0000598,54,1
1938,INC0000598,54,1
1939,INC0000598,54,1
1940,INC0000598,54,1
1941,INC0000598,54,1
1942,INC0000599,25,227
1943,INC0000599,25,227
1944,INC0000599,25,227
1945,INC0000599,25,227
1946,INC0000599,25,227
1947,INC0000599,25,227
1948,INC0000599,25,227
1949,INC0000599,25,227
1950,INC0000599,25,227
1951,INC0000599,25,227
1952,INC0000599,25,227
1953,INC0000600,70,188
1954,INC0000600,20,188
1955,INC0000600,20,188
1956,INC0000600,20,188
1957,INC0000600,20,188
1958,INC0000602,30,227
1959,INC0000602,30,227
1960,INC0000602,25,227
1961,INC0000602,25,227
1962,INC0000602,25,227
1963,INC0000602,25,227
1964,INC0000602,25,227
1965,INC0000602,25,227
1966,INC0000602,25,227
1967,INC0000602,25,227
1968,INC0000603,70,58
1969,INC0000603,70,58
1970,INC0000603,25,58
1971,INC0000603,25,58
1972,INC0000603,25,58
1973,INC0000603,25,58
1974,INC0000603,25,58
1975,INC0000603,25,58
1976,INC0000604,70,149
1977,INC0000604,70,149
1978,INC0000605,70,1
1979,INC0000605,20,1
1980,INC0000605,20,152
1981,INC0000605,20,152
1982,INC0000605,70,1
1983,INC0000605,70,1
1984,INC0000605,70,1
1985,INC0000605,70,1
1986,INC0000605,70,1
1987,INC0000605,70,115
1988,INC0000605,70,115
1989,INC0000606,70,13
1990,INC0000606,70,13
1991,INC0000606,70,13
1992,INC0000606,70,13
1993,INC0000606,70,13
1994,INC0000606,70,13
1995,INC0000606,70,13
1996,INC0000606,1,13
1997,INC0000606,1,13
1998,INC0000606,1,13
1999,INC0000607,70,253
2000,INC0000607,24,253
2001,INC0000607,24,253
2002,INC0000607,24,253
2003,INC0000607,24,253
2004,INC0000607,24,253
2005,INC0000607,24,253
2006,INC0000607,24,253
2007,INC0000607,24,253
2008,INC0000607,24,253
2009,INC0000607,24,253
2010,INC0000607,24,253
2011,INC0000609,25,184
2012,INC0000609,25,1
2013,INC0000609,5,1
2014,INC0000609,68,1
2015,INC0000609,68,1
2016,INC0000609,68,1
2017,INC0000609,68,1
2018,INC0000609,68,1
2019,INC0000609,68,97
2020,INC0000609,68,97
2021,INC0000610,70,1
2022,INC0000610,70,1
2023,INC0000610,20,1
2024,INC0000610,66,1
2025,INC0000610,66,1
2026,INC0000610,66,1
2027,INC0000611,70,253
2028,INC0000611,24,253
2029,INC0000611,24,253
2030,INC0000611,24,253
2031,INC0000611,24,253
2032,INC0000611,24,253
2033,INC0000611,24,253
2034,INC0000612,28,34
2035,INC0000612,27,34
2036,INC0000612,27,34
2037,INC0000612,27,34
2038,INC0000612,27,34
2039,INC0000612,27,34
2040,INC0000613,70,1
2041,INC0000613,20,1
2042,INC0000613,23,1
2043,INC0000613,23,1
2044,INC0000613,23,1
2045,INC0000613,23,1
2046,INC0000614,70,78
2047,INC0000614,25,78
2048,INC0000614,28,78
2049,INC0000614,28,78
2050,INC0000614,28,78
2051,INC0000614,28,78
2052,INC0000614,28,78
2053,INC0000614,28,78
2054,INC0000614,28,78
2055,INC0000615,55,214
2056,INC0000615,55,214
2057,INC0000615,55,214
2058,INC0000615,55,214
2059,INC0000617,70,1
2060,INC0000617,70,1
2061,INC0000617,70,1
2062,INC0000617,20,1
2063,INC0000617,23,1
2064,INC0000617,23,1
2065,INC0000617,23,1
2066,INC0000617,23,1
2067,INC0000618,39,1
2068,INC0000618,39,1
2069,INC0000618,39,1
2070,INC0000619,24,120
2071,INC0000619,24,120
2072,INC0000619,49,120
2073,INC0000619,49,120
2074,INC0000619,49,120
2075,INC0000619,49,120
2076,INC0000619,49,120
2077,INC0000619,49,120
2078,INC0000620,12,1
2079,INC0000620,12,1
2080,INC0000620,70,1
2081,INC0000620,70,1
2082,INC0000620,70,1
2083,INC0000621,70,1
2084,INC0000621,73,1
2085,INC0000621,73,198
2086,INC0000621,73,198
2087,INC0000621,73,198
2088,INC0000621,73,198
2089,INC0000622,70,188
2090,INC0000622,70,188
2091,INC0000622,20,188
2092,INC0000622,20,188
2093,INC0000622,20,188
