,number,opened_by
1362,INC0000468,443
1363,INC0000468,443
1364,INC0000469,443
1365,INC0000469,443
1366,INC0000469,443
1367,INC0000469,443
1368,INC0000473,443
1369,INC0000473,443
1370,INC0000473,443
1371,INC0000473,443
1372,INC0000477,443
1373,INC0000477,443
1374,INC0000477,443
1375,INC0000477,443
1376,INC0000477,443
1377,INC0000477,443
1378,INC0000477,443
1379,INC0000477,443
1380,INC0000477,443
1381,INC0000480,443
1382,INC0000480,443
1383,INC0000480,443
1384,INC0000480,443
1385,INC0000480,443
1386,INC0000480,443
1387,INC0000480,443
1388,INC0000480,443
1389,INC0000480,443
1390,INC0000480,443
1391,INC0000480,443
1392,INC0000480,443
1393,INC0000480,443
1394,INC0000486,390
1395,INC0000486,390
1396,INC0000486,390
1397,INC0000486,390
1398,INC0000486,390
1399,INC0000486,390
1400,INC0000491,443
1401,INC0000491,443
1402,INC0000491,443
1403,INC0000491,443
1404,INC0000493,180
1405,INC0000493,180
1406,INC0000493,180
1407,INC0000493,180
1408,INC0000493,180
1409,INC0000493,180
1410,INC0000493,180
1411,INC0000493,180
1412,INC0000493,180
1413,INC0000493,180
1414,INC0000493,180
1415,INC0000493,180
1416,INC0000493,180
1417,INC0000494,131
1418,INC0000494,131
1419,INC0000494,131
1420,INC0000494,131
1421,INC0000494,131
1422,INC0000494,131
1423,INC0000494,131
1424,INC0000497,180
1425,INC0000497,180
1426,INC0000497,180
1427,INC0000497,180
1428,INC0000497,180
1429,INC0000497,180
1430,INC0000497,180
1431,INC0000497,180
1432,INC0000497,180
1433,INC0000499,24
1434,INC0000499,24
1435,INC0000499,24
1436,INC0000499,24
1437,INC0000499,24
1438,INC0000499,24
1439,INC0000499,24
1440,INC0000499,24
1441,INC0000500,180
1442,INC0000500,180
1443,INC0000500,180
1444,INC0000500,180
1445,INC0000500,180
1446,INC0000500,180
1447,INC0000503,131
1448,INC0000503,131
1449,INC0000503,131
1450,INC0000503,131
1451,INC0000503,131
1452,INC0000503,131
1453,INC0000504,24
1454,INC0000504,24
1455,INC0000504,24
1456,INC0000504,24
1457,INC0000504,24
1458,INC0000504,24
1459,INC0000505,131
1460,INC0000505,131
1461,INC0000505,131
1462,INC0000505,131
1463,INC0000505,131
1464,INC0000505,131
1465,INC0000505,131
1466,INC0000508,180
1467,INC0000508,180
1468,INC0000508,180
1469,INC0000508,180
1470,INC0000508,180
1471,INC0000508,180
1472,INC0000508,180
1473,INC0000508,180
1474,INC0000508,180
1475,INC0000508,180
1476,INC0000509,501
1477,INC0000509,501
1478,INC0000509,501
1479,INC0000509,501
1480,INC0000509,501
1481,INC0000509,501
1482,INC0000509,501
1483,INC0000510,24
1484,INC0000510,24
1485,INC0000510,24
1486,INC0000510,24
1487,INC0000510,24
1488,INC0000510,24
1489,INC0000510,24
1490,INC0000511,131
1491,INC0000511,131
1492,INC0000511,131
1493,INC0000511,131
1494,INC0000511,131
1495,INC0000512,40
1496,INC0000512,40
1497,INC0000512,40
1498,INC0000512,40
1499,INC0000513,180
1500,INC0000513,180
1501,INC0000513,180
1502,INC0000513,180
1503,INC0000513,180
1504,INC0000516,433
1505,INC0000516,433
1506,INC0000516,433
1507,INC0000516,433
1508,INC0000516,433
1509,INC0000517,40
1510,INC0000517,40
1511,INC0000517,40
1512,INC0000517,40
1513,INC0000517,40
1514,INC0000517,40
1515,INC0000517,40
1516,INC0000517,40
1517,INC0000517,40
1518,INC0000517,40
1519,INC0000517,40
1520,INC0000519,180
1521,INC0000519,180
1522,INC0000519,180
1523,INC0000519,180
1524,INC0000519,180
1525,INC0000519,180
1526,INC0000520,24
1527,INC0000520,24
1528,INC0000520,24
1529,INC0000520,24
1530,INC0000520,24
1531,INC0000520,24
1532,INC0000521,433
1533,INC0000521,433
1534,INC0000521,433
1535,INC0000521,433
1536,INC0000524,40
1537,INC0000524,40
1538,INC0000524,40
1539,INC0000524,40
1540,INC0000524,40
1541,INC0000524,40
1542,INC0000524,40
1543,INC0000524,40
1544,INC0000524,40
1545,INC0000524,40
1546,INC0000524,40
1547,INC0000524,40
1548,INC0000524,40
1549,INC0000525,131
1550,INC0000525,131
1551,INC0000525,131
1552,INC0000525,131
1553,INC0000525,131
1554,INC0000525,131
1555,INC0000525,131
1556,INC0000525,131
1557,INC0000525,131
1558,INC0000525,131
1559,INC0000526,433
1560,INC0000526,433
1561,INC0000526,433
1562,INC0000527,40
1563,INC0000527,40
1564,INC0000527,40
1565,INC0000527,40
1566,INC0000527,40
1567,INC0000528,131
1568,INC0000528,131
1569,INC0000528,131
1570,INC0000528,131
1571,INC0000528,131
1572,INC0000528,131
1573,INC0000530,180
1574,INC0000530,180
1575,INC0000530,180
1576,INC0000532,131
1577,INC0000532,131
1578,INC0000532,131
1579,INC0000532,131
1580,INC0000532,131
1581,INC0000532,131
1582,INC0000534,180
1583,INC0000534,180
1584,INC0000534,180
1585,INC0000534,180
1586,INC0000534,180
1587,INC0000534,180
1588,INC0000534,180
1589,INC0000534,180
1590,INC0000535,180
1591,INC0000535,180
1592,INC0000535,180
1593,INC0000535,180
1594,INC0000536,24
1595,INC0000536,24
1596,INC0000536,24
1597,INC0000536,24
1598,INC0000536,24
1599,INC0000536,24
1600,INC0000536,24
1601,INC0000536,24
1602,INC0000536,24
1603,INC0000536,24
1604,INC0000537,40
1605,INC0000537,40
1606,INC0000537,40
1607,INC0000538,180
1608,INC0000538,180
1609,INC0000538,180
1610,INC0000538,180
1611,INC0000539,131
1612,INC0000539,131
1613,INC0000539,131
1614,INC0000539,131
1615,INC0000539,131
1616,INC0000539,131
1617,INC0000539,131
1618,INC0000540,433
1619,INC0000540,433
1620,INC0000540,433
1621,INC0000541,180
1622,INC0000541,180
1623,INC0000541,180
1624,INC0000541,180
1625,INC0000541,180
1626,INC0000541,180
1627,INC0000541,180
1628,INC0000541,180
1629,INC0000541,180
1630,INC0000541,180
1631,INC0000541,180
1632,INC0000541,180
1633,INC0000541,180
1634,INC0000541,180
1635,INC0000541,180
1636,INC0000541,180
1637,INC0000541,180
1638,INC0000541,180
1639,INC0000541,180
1640,INC0000541,180
1641,INC0000541,180
1642,INC0000541,180
1643,INC0000541,180
1644,INC0000541,180
1645,INC0000541,180
1646,INC0000543,24
1647,INC0000543,24
1648,INC0000543,24
1649,INC0000543,24
1650,INC0000543,24
1651,INC0000543,24
1652,INC0000543,24
1653,INC0000543,24
1654,INC0000543,24
1655,INC0000544,131
1656,INC0000544,131
1657,INC0000544,131
1658,INC0000544,131
1659,INC0000544,131
1660,INC0000545,180
1661,INC0000545,180
1662,INC0000545,180
1663,INC0000547,180
1664,INC0000547,180
1665,INC0000547,180
1666,INC0000547,180
1667,INC0000547,180
1668,INC0000547,180
1669,INC0000547,180
1670,INC0000547,180
1671,INC0000548,512
1672,INC0000548,512
1673,INC0000548,512
1674,INC0000548,512
1675,INC0000548,512
1676,INC0000548,512
1677,INC0000549,180
1678,INC0000549,180
1679,INC0000549,180
1680,INC0000549,180
1681,INC0000549,180
1682,INC0000549,180
1683,INC0000550,131
1684,INC0000550,131
1685,INC0000550,131
1686,INC0000550,131
1687,INC0000550,131
1688,INC0000550,131
1689,INC0000550,131
1690,INC0000550,131
1691,INC0000550,131
1692,INC0000550,131
1693,INC0000550,131
1694,INC0000550,131
1695,INC0000552,131
1696,INC0000552,131
1697,INC0000552,131
1698,INC0000552,131
1699,INC0000552,131
1700,INC0000552,131
1701,INC0000552,131
1702,INC0000552,131
1703,INC0000552,131
1704,INC0000552,131
1705,INC0000552,131
1706,INC0000553,40
1707,INC0000553,40
1708,INC0000553,40
1709,INC0000553,40
1710,INC0000553,40
1711,INC0000553,40
1712,INC0000553,40
1713,INC0000554,180
1714,INC0000554,180
1715,INC0000554,180
1716,INC0000554,180
1717,INC0000554,180
1718,INC0000557,180
1719,INC0000557,180
1720,INC0000557,180
1721,INC0000557,180
1722,INC0000558,131
1723,INC0000558,131
1724,INC0000558,131
1725,INC0000558,131
1726,INC0000558,131
1727,INC0000558,131
1728,INC0000558,131
1729,INC0000558,131
1730,INC0000558,131
1731,INC0000558,131
1732,INC0000558,131
1733,INC0000558,131
1734,INC0000558,131
1735,INC0000558,131
1736,INC0000558,131
1737,INC0000558,131
1738,INC0000558,131
1739,INC0000558,131
1740,INC0000558,131
1741,INC0000558,131
1742,INC0000558,131
1743,INC0000558,131
1744,INC0000559,40
1745,INC0000559,40
1746,INC0000559,40
1747,INC0000559,40
1748,INC0000559,40
1749,INC0000559,40
1750,INC0000559,40
1751,INC0000559,40
1752,INC0000559,40
1753,INC0000559,40
1754,INC0000559,40
1755,INC0000561,180
1756,INC0000561,180
1757,INC0000561,180
1758,INC0000561,180
1759,INC0000561,180
1760,INC0000561,180
1761,INC0000561,180
1762,INC0000561,180
1763,INC0000564,40
1764,INC0000564,40
1765,INC0000564,40
1766,INC0000564,40
1767,INC0000564,40
1768,INC0000565,131
1769,INC0000565,131
1770,INC0000565,131
1771,INC0000565,131
1772,INC0000565,131
1773,INC0000565,131
1774,INC0000565,131
1775,INC0000566,461
1776,INC0000566,461
1777,INC0000566,461
1778,INC0000566,461
1779,INC0000566,461
1780,INC0000568,180
1781,INC0000568,180
1782,INC0000568,180
1783,INC0000568,180
1784,INC0000568,180
1785,INC0000568,180
1786,INC0000569,24
1787,INC0000569,24
1788,INC0000569,24
1789,INC0000569,24
1790,INC0000569,24
1791,INC0000569,24
1792,INC0000569,24
1793,INC0000569,24
1794,INC0000570,501
1795,INC0000570,501
1796,INC0000570,501
1797,INC0000570,501
1798,INC0000570,501
1799,INC0000570,501
1800,INC0000570,501
1801,INC0000570,501
1802,INC0000571,62
1803,INC0000571,62
1804,INC0000571,62
1805,INC0000571,62
1806,INC0000571,62
1807,INC0000571,62
1808,INC0000572,501
1809,INC0000572,501
1810,INC0000572,501
1811,INC0000572,501
1812,INC0000572,501
1813,INC0000572,501
1814,INC0000572,501
1815,INC0000572,501
1816,INC0000572,501
1817,INC0000572,501
1818,INC0000572,501
1819,INC0000572,501
1820,INC0000574,131
1821,INC0000574,131
1822,INC0000574,131
1823,INC0000574,131
1824,INC0000574,131
1825,INC0000574,131
1826,INC0000574,131
1827,INC0000576,180
1828,INC0000576,180
1829,INC0000576,180
1830,INC0000576,180
1831,INC0000576,180
1832,INC0000576,180
1833,INC0000577,501
1834,INC0000577,501
1835,INC0000577,501
1836,INC0000577,501
1837,INC0000577,501
1838,INC0000577,501
1839,INC0000577,501
1840,INC0000577,501
1841,INC0000577,501
1842,INC0000577,501
1843,INC0000577,501
1844,INC0000577,501
1845,INC0000577,501
1846,INC0000579,301
1847,INC0000579,301
1848,INC0000579,301
1849,INC0000579,301
1850,INC0000579,301
1851,INC0000579,301
1852,INC0000579,301
1853,INC0000582,180
1854,INC0000582,180
1855,INC0000582,180
1856,INC0000583,24
1857,INC0000583,24
1858,INC0000583,24
1859,INC0000583,24
1860,INC0000587,301
1861,INC0000587,301
1862,INC0000588,180
1863,INC0000588,180
1864,INC0000588,180
1865,INC0000588,180
1866,INC0000590,131
1867,INC0000590,131
1868,INC0000590,131
1869,INC0000590,131
1870,INC0000590,131
1871,INC0000590,131
1872,INC0000590,131
1873,INC0000590,131
1874,INC0000590,131
1875,INC0000590,131
1876,INC0000591,24
1877,INC0000591,24
1878,INC0000591,24
1879,INC0000591,24
1880,INC0000591,24
1881,INC0000591,24
1882,INC0000591,24
1883,INC0000591,24
1884,INC0000591,24
1885,INC0000591,24
1886,INC0000591,24
1887,INC0000591,24
1888,INC0000591,24
1889,INC0000591,24
1890,INC0000591,24
1891,INC0000591,24
1892,INC0000592,536
1893,INC0000592,536
1894,INC0000592,536
1895,INC0000592,536
1896,INC0000592,536
1897,INC0000592,536
1898,INC0000592,536
1899,INC0000592,536
1900,INC0000592,536
1901,INC0000592,536
1902,INC0000592,536
1903,INC0000592,536
1904,INC0000594,9
1905,INC0000594,9
1906,INC0000594,9
1907,INC0000594,9
1908,INC0000594,9
1909,INC0000594,9
1910,INC0000595,131
1911,INC0000595,131
1912,INC0000595,131
1913,INC0000595,131
1914,INC0000595,131
1915,INC0000595,131
1916,INC0000595,131
1917,INC0000595,131
1918,INC0000595,131
1919,INC0000596,536
1920,INC0000596,536
1921,INC0000596,536
1922,INC0000596,536
1923,INC0000596,536
1924,INC0000596,536
1925,INC0000596,536
1926,INC0000597,1
1927,INC0000597,1
1928,INC0000597,1
1929,INC0000597,1
1930,INC0000597,1
1931,INC0000597,1
1932,INC0000597,1
1933,INC0000597,1
1934,INC0000597,1
1935,INC0000597,1
1936,INC0000598,40
1937,INC0000598,40
1938,INC0000598,40
1939,INC0000598,40
1940,INC0000598,40
1941,INC0000598,40
1942,INC0000599,501
1943,INC0000599,501
1944,INC0000599,501
1945,INC0000599,501
1946,INC0000599,501
1947,INC0000599,501
1948,INC0000599,501
1949,INC0000599,501
1950,INC0000599,501
1951,INC0000599,501
1952,INC0000599,501
1953,INC0000600,131
1954,INC0000600,131
1955,INC0000600,131
1956,INC0000600,131
1957,INC0000600,131
1958,INC0000602,226
1959,INC0000602,226
1960,INC0000602,226
1961,INC0000602,226
1962,INC0000602,226
1963,INC0000602,226
1964,INC0000602,226
1965,INC0000602,226
1966,INC0000602,226
1967,INC0000602,226
1968,INC0000603,131
1969,INC0000603,131
1970,INC0000603,131
1971,INC0000603,131
1972,INC0000603,131
1973,INC0000603,131
1974,INC0000603,131
1975,INC0000603,131
1976,INC0000604,301
1977,INC0000604,301
1978,INC0000605,40
1979,INC0000605,40
1980,INC0000605,40
1981,INC0000605,40
1982,INC0000605,40
1983,INC0000605,40
1984,INC0000605,40
1985,INC0000605,40
1986,INC0000605,40
1987,INC0000605,40
1988,INC0000605,40
1989,INC0000606,180
1990,INC0000606,180
1991,INC0000606,180
1992,INC0000606,180
1993,INC0000606,180
1994,INC0000606,180
1995,INC0000606,180
1996,INC0000606,180
1997,INC0000606,180
1998,INC0000606,180
1999,INC0000607,131
2000,INC0000607,131
2001,INC0000607,131
2002,INC0000607,131
2003,INC0000607,131
2004,INC0000607,131
2005,INC0000607,131
2006,INC0000607,131
2007,INC0000607,131
2008,INC0000607,131
2009,INC0000607,131
2010,INC0000607,131
2011,INC0000609,301
2012,INC0000609,301
2013,INC0000609,301
2014,INC0000609,301
2015,INC0000609,301
2016,INC0000609,301
2017,INC0000609,301
2018,INC0000609,301
2019,INC0000609,301
2020,INC0000609,301
2021,INC0000610,24
2022,INC0000610,24
2023,INC0000610,24
2024,INC0000610,24
2025,INC0000610,24
2026,INC0000610,24
2027,INC0000611,1
2028,INC0000611,1
2029,INC0000611,1
2030,INC0000611,1
2031,INC0000611,1
2032,INC0000611,1
2033,INC0000611,1
2034,INC0000612,62
2035,INC0000612,62
2036,INC0000612,62
2037,INC0000612,62
2038,INC0000612,62
2039,INC0000612,62
2040,INC0000613,40
2041,INC0000613,40
2042,INC0000613,40
2043,INC0000613,40
2044,INC0000613,40
2045,INC0000613,40
2046,INC0000614,131
2047,INC0000614,131
2048,INC0000614,131
2049,INC0000614,131
2050,INC0000614,131
2051,INC0000614,131
2052,INC0000614,131
2053,INC0000614,131
2054,INC0000614,131
2055,INC0000615,301
2056,INC0000615,301
2057,INC0000615,301
2058,INC0000615,301
2059,INC0000617,131
2060,INC0000617,131
2061,INC0000617,131
2062,INC0000617,131
2063,INC0000617,131
2064,INC0000617,131
2065,INC0000617,131
2066,INC0000617,131
2067,INC0000618,433
2068,INC0000618,433
2069,INC0000618,433
2070,INC0000619,301
2071,INC0000619,301
2072,INC0000619,301
2073,INC0000619,301
2074,INC0000619,301
2075,INC0000619,301
2076,INC0000619,301
2077,INC0000619,301
2078,INC0000620,501
2079,INC0000620,501
2080,INC0000620,501
2081,INC0000620,501
2082,INC0000620,501
2083,INC0000621,24
2084,INC0000621,24
2085,INC0000621,24
2086,INC0000621,24
2087,INC0000621,24
2088,INC0000621,24
2089,INC0000622,131
2090,INC0000622,131
2091,INC0000622,131
2092,INC0000622,131
2093,INC0000622,131
2094,INC0000622,131
2095,INC0000622,131
2096,INC0000623,301
2097,INC0000623,301
2098,INC0000623,301
2099,INC0000623,301
2100,INC0000623,301
2101,INC0000623,301
2102,INC0000624,62
2103,INC0000624,62
2104,INC0000624,62
2105,INC0000624,62
2106,INC0000625,40
2107,INC0000625,40
2108,INC0000625,40
2109,INC0000625,40
2110,INC0000625,40
2111,INC0000625,40
2112,INC0000625,40
2113,INC0000625,40
2114,INC0000625,40
2115,INC0000625,40
2116,INC0000627,131
2117,INC0000627,131
2118,INC0000627,131
2119,INC0000627,131
2120,INC0000627,131
2121,INC0000628,24
2122,INC0000628,24
2123,INC0000628,24
2124,INC0000628,24
2125,INC0000628,24
2126,INC0000630,40
2127,INC0000630,40
2128,INC0000630,40
2129,INC0000630,40
2130,INC0000630,40
2131,INC0000631,301
2132,INC0000631,301
2133,INC0000631,301
2134,INC0000631,301
2135,INC0000632,180
2136,INC0000632,180
2137,INC0000632,180
2138,INC0000632,180
2139,INC0000632,180
2140,INC0000632,180
2141,INC0000632,180
2142,INC0000632,180
2143,INC0000632,180
2144,INC0000632,180
2145,INC0000632,180
2146,INC0000632,180
2147,INC0000633,1
2148,INC0000633,1
2149,INC0000633,1
2150,INC0000633,1
2151,INC0000633,1
2152,INC0000633,1
2153,INC0000634,131
2154,INC0000634,131
2155,INC0000634,131
2156,INC0000634,131
2157,INC0000637,180
2158,INC0000637,180
2159,INC0000637,180
2160,INC0000637,180
2161,INC0000637,180
2162,INC0000638,1
2163,INC0000638,1
2164,INC0000638,1
2165,INC0000638,1
2166,INC0000644,381
2167,INC0000644,381
2168,INC0000644,381
2169,INC0000644,381
2170,INC0000644,381
2171,INC0000644,381
2172,INC0000644,381
2173,INC0000644,381
2174,INC0000644,381
2175,INC0000645,433
2176,INC0000645,433
2177,INC0000645,433
2178,INC0000648,301
2179,INC0000648,301
2180,INC0000648,301
2181,INC0000648,301
2182,INC0000649,316
2183,INC0000649,316
2184,INC0000649,316
2185,INC0000649,316
2186,INC0000649,316
2187,INC0000649,316
2188,INC0000649,316
2189,INC0000649,316
2190,INC0000649,316
2191,INC0000649,316
2192,INC0000649,316
2193,INC0000649,316
2194,INC0000649,316
2195,INC0000649,316
2196,INC0000649,316
2197,INC0000649,316
2198,INC0000649,316
2199,INC0000650,433
2200,INC0000650,433
2201,INC0000650,433
2202,INC0000651,180
2203,INC0000651,180
2204,INC0000651,180
2205,INC0000651,180
2206,INC0000651,180
2207,INC0000651,180
2208,INC0000651,180
2209,INC0000651,180
2210,INC0000653,433
2211,INC0000653,433
2212,INC0000653,433
2213,INC0000654,501
2214,INC0000654,501
2215,INC0000654,501
2216,INC0000654,501
2217,INC0000654,501
2218,INC0000655,40
2219,INC0000655,40
2220,INC0000655,40
2221,INC0000655,40
2222,INC0000655,40
2223,INC0000655,40
2224,INC0000660,301
2225,INC0000660,301
